12/18/13,10,14,26,33,39,48,50
12/14/13,4,15,19,20,21,28,56
12/11/13,1,8,15,17,26,56,19
12/07/13,5,13,31,33,38,39,26
12/04/13,34,42,43,44,48,55,45
11/30/13,13,25,33,35,36,59,3
11/27/13,6,22,28,42,50,55,17
11/23/13,3,5,9,15,27,29,59
11/20/13,3,4,28,31,50,58,43
11/16/13,27,30,32,44,58,59,39
11/13/13,10,18,33,40,45,46,48
11/09/13,5,6,24,25,28,33,20
11/06/13,4,11,14,20,34,44,12
11/02/13,5,16,17,37,51,57,19
10/30/13,14,16,27,29,52,58,6
10/26/13,6,10,16,21,29,54,51
10/23/13,4,5,12,21,52,58,14
10/19/13,2,9,20,22,55,57,47
10/16/13,7,15,21,33,35,46,36
10/12/13,8,13,22,26,44,58,4
10/09/13,27,35,42,45,55,59,26
10/05/13,4,11,43,44,52,57,33
10/02/13,1,5,13,35,51,52,10
09/28/13,1,3,13,28,36,41,46
09/25/13,5,11,16,27,28,59,51
09/21/13,8,11,22,39,46,55,48
09/18/13,4,11,12,20,22,49,21
09/14/13,4,10,27,46,52,56,50
09/11/13,1,12,15,18,41,51,48
09/07/13,2,14,18,29,36,55,21
09/04/13,25,26,27,32,35,50,12
08/31/13,5,8,18,25,34,55,12
08/28/13,2,12,28,43,52,57,35
08/24/13,16,25,40,46,55,58,15
08/21/13,11,12,31,38,48,57,44
08/17/13,10,17,18,49,58,59,57
08/14/13,7,11,19,38,51,54,47
08/10/13,12,23,30,31,46,52,59
08/07/13,5,6,9,13,34,50,56
08/03/13,9,11,17,25,42,44,10
07/31/13,9,19,20,42,46,55,28
07/27/13,12,17,20,23,40,58,21
07/24/13,2,15,17,39,51,52,5
07/20/13,8,24,43,45,54,56,36
07/17/13,25,29,40,41,49,56,59
07/13/13,2,9,14,16,23,27,49
07/10/13,6,12,16,38,44,52,49
07/06/13,1,11,22,45,57,58,14
07/03/13,11,13,15,26,40,58,42
06/29/13,3,7,12,13,18,20,29
06/26/13,7,19,23,44,45,56,58
06/22/13,19,36,37,44,54,55,11
06/19/13,2,11,19,20,26,52,5
06/15/13,2,7,10,33,39,44,54
06/12/13,3,12,13,17,31,34,36
06/08/13,9,17,35,42,53,57,22
06/05/13,8,21,24,43,48,53,29
06/01/13,4,5,19,36,43,47,24
05/29/13,8,23,25,26,45,51,50
05/25/13,16,23,25,35,39,55,6
05/22/13,6,7,33,37,48,53,40
05/18/13,2,3,7,14,15,43,28
05/15/13,3,16,34,36,47,50,21
05/11/13,14,25,42,47,51,56,16
05/08/13,15,25,32,33,39,48,11
05/04/13,10,17,24,25,52,53,13
05/01/13,10,17,19,42,44,49,53
04/27/13,29,31,38,42,52,58,36
04/24/13,3,8,25,35,49,50,36
04/20/13,12,15,27,43,49,53,36
04/17/13,9,19,26,33,34,51,8
04/13/13,1,2,5,8,45,48,40
04/10/13,15,18,31,44,51,53,24
04/06/13,13,15,36,46,47,53,42
04/03/13,1,18,20,33,35,46,14
03/30/13,11,19,31,37,54,59,51
03/27/13,23,34,41,48,57,59,26
03/23/13,5,26,27,31,38,49,9
03/20/13,11,20,21,26,43,58,9
03/16/13,19,37,39,47,51,53,28
03/13/13,12,17,21,30,50,59,33
03/09/13,5,23,26,27,30,53,14
03/06/13,2,13,22,30,47,56,31
03/02/13,3,9,10,33,48,51,49
02/27/13,19,31,37,40,43,54,4
02/23/13,1,13,16,24,32,57,27
02/20/13,7,15,18,24,36,41,3
02/16/13,4,11,18,27,31,45,6
02/13/13,3,23,31,32,44,50,5
02/09/13,9,18,20,40,46,55,41
02/06/13,1,16,17,22,27,36,49
02/02/13,9,20,35,51,55,59,48
01/30/13,9,22,35,47,48,57,59
01/26/13,5,14,22,28,30,31,37
01/23/13,7,8,12,29,43,51,26
01/19/13,4,7,11,44,54,56,14
01/16/13,6,15,22,30,42,56,3
01/12/13,5,25,36,44,47,49,3
01/09/13,2,21,29,35,40,43,8
01/05/13,3,8,26,38,51,58,49
01/02/13,2,3,8,12,31,55,32
12/29/12,10,13,22,30,40,57,7
12/26/12,6,12,14,32,56,59,13
12/22/12,16,19,20,22,25,55,51
12/19/12,12,21,29,33,42,54,39
12/15/12,5,15,33,39,43,52,48
12/12/12,2,5,27,32,38,50,51
12/08/12,15,23,24,31,36,41,30
12/05/12,6,10,16,24,33,39,30
12/01/12,30,35,39,48,50,59,5
11/28/12,10,11,30,40,42,59,37
11/24/12,20,31,33,41,48,56,50
11/21/12,2,3,16,17,23,43,35
11/17/12,8,21,27,28,50,53,2
11/14/12,17,24,27,28,50,55,30
11/10/12,6,14,17,24,41,59,29
11/07/12,12,17,21,23,26,51,34
11/03/12,5,16,18,25,41,55,32
10/31/12,12,15,32,44,51,56,3
10/27/12,3,8,34,41,54,55,26
10/24/12,5,8,14,37,42,55,25
10/20/12,4,9,25,26,32,35,27
10/17/12,2,5,7,27,28,53,39
10/13/12,1,6,8,28,35,42,56
10/10/12,2,6,15,32,50,53,12
10/06/12,26,27,28,32,47,59,53
10/03/12,22,24,37,45,52,56,17
09/29/12,6,24,41,42,49,55,22
09/26/12,17,20,33,35,37,49,38
09/22/12,3,19,23,43,46,49,34
09/19/12,9,36,38,43,46,49,26
09/15/12,4,5,27,33,38,46,7
09/12/12,11,20,30,36,53,54,8
09/08/12,2,9,25,31,39,42,49
09/05/12,2,14,37,43,44,49,40
09/01/12,1,11,33,48,50,52,53
08/29/12,2,11,20,31,48,54,43
08/25/12,10,30,32,48,50,52,5
08/22/12,18,27,30,35,49,53,42
08/18/12,5,6,7,15,26,42,52
08/15/12,5,21,44,45,51,56,38
08/11/12,14,24,25,34,42,43,18
08/08/12,7,9,27,44,46,56,3
08/04/12,11,13,21,35,48,55,17
08/01/12,1,5,7,32,55,56,51
07/28/12,12,19,36,43,47,51,4
07/25/12,1,4,12,30,40,48,21
07/21/12,30,34,42,50,53,55,25
07/18/12,19,25,37,51,55,56,23
07/14/12,11,18,20,31,44,46,59
07/11/12,23,25,31,36,42,59,22
07/07/12,6,10,19,22,37,43,13
07/04/12,5,14,28,35,50,53,13
06/30/12,8,9,21,26,35,38,57
06/27/12,5,6,14,44,52,54,42
06/23/12,1,11,14,26,28,56,16
06/20/12,15,24,32,34,43,57,29
06/16/12,20,34,36,40,41,51,43
06/13/12,23,36,38,39,42,44,56
06/09/12,7,10,28,43,47,48,4
06/06/12,7,8,39,44,50,54,15
06/02/12,7,17,25,28,48,49,22
05/30/12,10,17,23,27,30,50,44
05/26/12,8,12,19,24,32,53,15
05/23/12,1,6,9,22,35,41,3
05/19/12,2,17,22,30,35,49,45
05/16/12,8,12,16,27,42,52,9
05/12/12,10,24,28,35,43,55,31
05/09/12,1,6,13,26,40,55,15
05/05/12,1,4,18,39,42,54,27
05/02/12,2,8,26,41,47,55,21
04/28/12,3,32,40,46,50,56,34
04/25/12,6,8,32,44,47,50,20
04/21/12,3,5,19,24,33,53,35
04/18/12,11,27,30,36,46,49,57
04/14/12,3,9,41,45,51,57,29
04/11/12,21,32,37,43,48,57,56
04/07/12,4,17,27,34,53,54,3
04/04/12,5,29,30,31,46,59,37
03/31/12,1,14,20,28,35,40,45
03/28/12,23,31,37,45,46,51,8
03/24/12,5,13,14,16,22,25,1
03/21/12,1,3,25,26,49,52,51
03/17/12,2,6,10,20,43,58,23
03/14/12,7,17,24,39,48,55,11
03/10/12,5,16,18,21,24,54,47
03/07/12,1,4,18,25,33,37,47
03/03/12,29,30,31,35,47,57,59
02/29/12,14,33,35,39,44,57,20
02/25/12,4,8,12,23,34,53,21
02/22/12,6,15,31,48,53,57,29
02/18/12,9,17,35,43,45,53,6
02/15/12,1,13,16,25,40,43,10
02/11/12,2,18,29,38,46,59,49
02/08/12,12,13,19,22,47,48,49
02/04/12,3,6,33,36,51,56,41
02/01/12,4,6,20,31,39,54,43
01/28/12,4,15,22,41,50,55,17
01/25/12,1,6,11,13,23,24,22
01/21/12,8,21,36,39,58,59,12
01/18/12,4,9,15,29,39,55,20
01/14/12,10,22,23,40,46,52,39
01/11/12,20,33,49,51,52,56,17
01/07/12,6,8,26,27,36,48,34
01/04/12,1,20,21,27,37,38,30
12/31/11,11,13,21,35,44,54,47
12/28/11,21,24,26,41,53,57,1
12/24/11,6,16,25,30,38,55,41
12/21/11,1,15,38,41,50,52,27
12/17/11,1,17,27,28,39,45,19
12/14/11,1,6,7,12,14,55,30
12/10/11,8,27,32,44,54,55,59
12/07/11,10,20,28,29,51,52,6
12/03/11,12,20,30,50,54,55,13
11/30/11,10,11,15,17,23,26,42
11/26/11,9,17,19,44,46,53,7
11/23/11,13,17,26,27,55,58,30
11/19/11,8,16,27,30,37,57,9
11/16/11,7,23,24,43,50,53,19
11/12/11,8,24,32,36,40,42,56
11/09/11,6,18,51,52,53,55,16
11/05/11,1,13,15,19,20,33,23
11/02/11,3,4,38,46,48,55,49
10/29/11,7,8,12,37,38,55,15
10/26/11,1,5,22,25,35,45,19
10/22/11,15,18,28,35,52,55,20
10/19/11,12,24,33,46,54,59,37
10/15/11,5,18,21,43,48,49,36
10/12/11,4,25,26,36,47,55,45
10/08/11,1,23,24,25,36,52,16
10/05/11,3,5,11,12,17,27,38
10/01/11,15,16,34,35,44,54,58
09/28/11,2,11,12,21,36,50,4
09/24/11,6,8,17,22,27,28,3
09/21/11,25,26,28,35,49,55,22
09/17/11,14,16,31,38,43,54,30
09/14/11,9,15,19,27,46,54,42
09/10/11,6,8,11,35,38,56,28
09/07/11,14,16,19,30,37,40,57
09/03/11,5,8,25,31,45,59,56
08/31/11,5,21,31,35,41,55,50
08/27/11,1,14,24,25,50,58,9
08/24/11,5,27,28,31,48,58,52
08/20/11,2,9,19,42,43,54,8
08/17/11,18,20,34,37,42,56,5
08/13/11,13,14,17,25,34,48,37
08/10/11,15,22,33,42,48,53,30
08/06/11,12,18,32,40,50,52,59
08/03/11,5,7,10,22,27,54,43
07/30/11,5,10,19,22,36,39,27
07/27/11,7,13,14,28,38,43,20
07/23/11,2,39,41,53,54,56,46
07/20/11,3,22,41,42,45,47,13
07/16/11,1,10,18,29,43,46,40
07/13/11,11,22,36,39,45,50,42
07/09/11,9,14,35,44,55,58,4
07/06/11,1,3,13,18,41,59,56
07/02/11,6,9,10,19,39,47,55
06/29/11,13,15,21,24,28,45,59
06/25/11,13,27,29,33,40,45,5
06/22/11,29,38,39,43,53,57,47
06/18/11,6,11,21,45,55,57,44
06/15/11,9,13,14,29,32,51,43
06/11/11,3,12,22,28,43,59,13
06/08/11,11,14,26,29,33,44,6
06/04/11,3,4,23,27,46,55,9
06/01/11,32,38,44,45,55,57,6
05/28/11,2,3,7,9,12,57,14
05/25/11,4,7,17,40,42,44,12
05/21/11,4,17,39,51,52,53,24
05/18/11,4,8,11,13,31,36,29
05/14/11,17,30,34,36,42,57,29
05/11/11,4,14,17,23,36,53,32
05/07/11,13,15,20,28,36,56,58
05/04/11,13,21,35,41,46,55,26
04/30/11,5,13,18,25,45,50,33
04/27/11,16,22,24,33,37,42,29
04/23/11,8,15,19,37,48,59,28
04/20/11,8,16,17,29,39,56,50
04/16/11,2,8,20,42,54,59,55
04/13/11,3,10,30,35,37,39,25
04/09/11,11,19,20,23,26,38,42
04/06/11,12,19,25,38,50,55,23
04/02/11,15,18,19,24,41,59,10
03/30/11,6,24,28,34,41,55,16
03/26/11,9,23,27,37,41,45,43
03/23/11,4,21,30,36,40,46,47
03/19/11,1,14,24,31,42,51,52
03/16/11,15,19,22,23,30,54,51
03/12/11,13,15,16,26,38,44,49
03/09/11,5,6,11,47,50,51,26
03/05/11,15,17,27,37,40,49,51
03/02/11,1,5,40,44,56,57,39
02/26/11,13,18,23,24,30,54,1
02/23/11,8,15,20,41,43,48,26
02/19/11,8,23,33,34,52,58,15
02/16/11,5,15,18,40,42,47,24
02/12/11,8,16,21,36,41,44,23
02/09/11,17,18,32,33,36,50,16
02/05/11,4,11,13,19,36,51,29
02/02/11,2,12,16,17,40,57,26
01/29/11,1,16,19,31,34,53,23
01/26/11,2,10,19,22,23,46,9
01/22/11,7,16,36,50,52,57,15
01/19/11,16,23,29,36,38,57,41
01/15/11,1,11,13,47,51,54,27
01/12/11,1,15,19,32,46,50,34
01/08/11,11,38,44,48,53,54,20
01/05/11,4,6,11,18,20,33,13
01/01/11,14,16,18,23,27,54,57
12/29/10,12,28,31,41,42,59,17
12/24/10,1,4,26,40,44,55,25
12/22/10,4,5,18,27,38,48,31
12/18/10,23,34,36,40,52,53,25
12/15/10,4,21,27,32,33,36,22
12/11/10,16,18,21,24,34,41,39
12/08/10,8,15,21,28,53,56,45
12/04/10,5,11,17,26,50,55,45
12/01/10,15,24,27,55,56,58,51
11/27/10,1,10,13,17,21,58,23
11/24/10,17,21,32,50,55,59,22
11/20/10,17,29,42,45,47,52,46
11/17/10,3,15,27,33,39,46,17
11/13/10,6,10,18,29,45,53,23
11/10/10,12,27,39,41,45,51,50
11/06/10,1,13,23,24,45,50,17
11/03/10,2,15,27,28,31,35,58
10/30/10,7,9,23,30,38,51,52
10/27/10,12,13,24,35,39,41,11
10/23/10,1,8,31,40,49,58,59
10/20/10,2,43,48,50,53,54,58
10/16/10,1,11,13,14,27,40,52
10/13/10,11,16,23,43,47,51,50
10/09/10,8,13,15,16,39,53,33
10/06/10,12,28,34,45,46,56,8
10/02/10,4,42,47,55,56,57,37
09/29/10,8,13,20,35,41,52,42
09/25/10,7,25,37,44,52,58,11
09/22/10,4,18,21,30,44,59,43
09/18/10,21,23,26,42,51,58,28
09/15/10,3,17,37,44,46,57,14
09/11/10,8,16,37,39,45,48,36
09/08/10,2,3,21,25,45,53,44
09/04/10,7,15,18,30,42,57,35
09/01/10,8,16,19,25,45,48,21
08/28/10,9,22,24,42,45,57,19
08/25/10,9,12,26,49,52,55,47
08/21/10,1,9,20,21,27,52,55
08/18/10,15,17,18,33,40,45,26
08/14/10,8,13,28,30,33,36,6
08/11/10,9,21,28,30,35,51,27
08/07/10,5,16,29,42,46,51,7
08/04/10,3,7,18,36,44,53,30
07/31/10,5,18,26,41,49,56,20
07/28/10,3,8,12,15,31,51,1
07/24/10,6,12,27,34,53,58,52
07/21/10,22,28,35,39,52,55,11
07/17/10,5,9,15,16,34,48,27
07/14/10,9,23,34,37,53,56,47
07/10/10,6,13,33,40,43,55,7
07/07/10,28,29,37,45,50,59,25
07/03/10,4,7,19,34,41,56,39
06/30/10,4,6,27,28,31,38,21
06/26/10,11,25,26,35,42,45,31
06/23/10,11,19,33,40,43,55,23
06/19/10,13,22,26,28,35,52,46
06/16/10,39,40,43,53,54,57,51
06/12/10,8,13,18,19,29,59,24
06/09/10,15,18,24,26,50,52,40
06/05/10,11,22,36,40,51,52,6
06/02/10,6,10,16,18,19,53,46
05/29/10,4,18,23,29,30,36,19
05/26/10,2,8,14,33,34,57,47
05/22/10,1,14,19,22,52,58,16
05/19/10,2,4,9,13,26,45,14
05/15/10,8,20,28,52,58,59,27
05/12/10,4,9,10,23,28,49,21
05/08/10,7,31,33,38,45,46,43
05/05/10,8,11,15,24,52,53,39
05/01/10,4,5,12,23,43,56,13
04/28/10,1,7,15,19,49,50,25
04/24/10,2,7,8,42,44,48,43
04/21/10,15,21,32,33,51,52,27
04/17/10,8,13,25,34,46,54,48
04/14/10,3,8,32,40,42,51,39
04/10/10,8,24,44,53,54,59,31
04/07/10,7,23,42,47,48,54,30
04/03/10,9,12,13,14,27,46,38
03/31/10,11,16,20,23,25,36,18
03/27/10,1,13,17,42,47,53,26
03/24/10,12,16,29,42,49,52,7
03/20/10,7,19,27,29,30,35,50
03/17/10,12,29,30,42,52,54,19
03/13/10,11,19,25,29,30,55,27
03/10/10,6,23,27,37,40,57,15
03/06/10,3,5,6,14,22,38,43
03/03/10,2,17,30,38,43,53,27
02/27/10,3,4,5,30,40,43,1
02/24/10,3,4,14,40,42,54,39
02/20/10,28,35,36,43,44,53,37
02/17/10,18,22,31,49,50,58,43
02/13/10,27,45,46,52,53,55,18
02/10/10,13,31,38,42,43,46,1
02/06/10,2,11,32,42,47,48,28
02/03/10,23,24,43,44,55,57,51
01/30/10,8,12,29,32,40,47,35
01/27/10,13,31,40,52,57,58,35
01/23/10,6,18,27,40,51,55,52
01/20/10,10,20,35,40,47,52,37
01/16/10,19,21,27,39,48,49,53
01/13/10,3,18,24,32,36,46,6
01/09/10,9,15,21,23,31,46,5
01/06/10,1,19,22,27,39,46,28
01/02/10,4,28,29,37,43,56,52
12/30/09,10,13,17,38,48,55,51
12/26/09,2,18,32,35,51,52,48
12/23/09,18,33,35,37,39,57,27
12/19/09,12,15,20,32,36,44,47
12/16/09,11,28,30,45,49,58,16
12/12/09,8,16,33,36,43,52,15
12/09/09,4,5,6,15,50,57,47
12/05/09,11,21,26,39,43,54,48
12/02/09,19,30,37,53,54,57,3
11/28/09,9,39,45,49,57,59,26
11/25/09,7,29,33,35,42,46,49
11/21/09,16,23,26,30,32,53,37
11/18/09,6,8,27,39,45,48,14
11/14/09,4,11,28,34,42,43,35
11/11/09,16,17,28,31,45,53,38
11/07/09,16,20,47,53,54,55,45
11/04/09,10,17,26,28,31,53,47
10/31/09,2,15,17,21,24,42,41
10/28/09,8,12,22,32,35,56,15
10/24/09,4,5,10,16,48,53,15
10/21/09,26,29,43,51,52,54,45
10/17/09,3,16,17,36,51,58,26
10/14/09,10,14,25,34,41,45,1
10/10/09,19,23,36,37,38,42,10
10/07/09,3,5,20,31,57,59,28
10/03/09,26,28,37,38,57,58,1
09/30/09,8,14,17,26,36,54,37
09/26/09,17,22,25,42,49,59,47
09/23/09,9,15,22,33,34,38,10
09/19/09,9,22,43,47,51,53,32
09/16/09,17,29,30,43,52,59,36
09/12/09,19,22,27,45,50,52,17
09/09/09,22,27,36,43,48,56,30
09/05/09,7,26,29,31,38,47,8
09/02/09,23,24,30,35,45,54,14
08/29/09,7,29,34,49,53,57,25
08/26/09,3,5,9,14,34,58,45
08/22/09,22,32,34,43,55,56,48
08/19/09,3,7,14,38,50,51,16
08/15/09,1,8,35,39,45,49,7
08/12/09,5,12,20,27,36,55,35
08/08/09,10,21,28,32,43,53,14
08/05/09,9,30,39,44,47,50,31
08/01/09,5,13,19,25,40,54,57
07/29/09,14,25,45,48,52,56,18
07/25/09,2,8,21,34,35,40,59
07/22/09,7,18,29,35,37,42,4
07/18/09,5,12,16,18,20,41,51
07/15/09,7,19,26,28,35,44,25
07/11/09,8,12,25,32,52,58,50
07/08/09,3,5,7,9,39,54,56
07/04/09,1,19,33,42,47,49,2
07/01/09,2,35,40,55,56,59,3
06/27/09,19,36,38,42,43,45,20
06/24/09,19,29,35,42,49,59,30
06/20/09,12,21,28,37,44,58,26
06/17/09,22,40,42,43,45,55,48
06/13/09,33,35,37,47,48,58,21
06/10/09,11,26,36,42,46,56,20
06/06/09,7,18,27,31,39,45,54
06/03/09,8,14,15,40,45,49,48
05/30/09,6,11,13,15,25,27,39
05/27/09,16,29,30,43,44,50,45
05/23/09,18,23,29,35,42,59,21
05/20/09,7,9,19,25,36,50,30
05/16/09,11,19,30,45,55,56,31
05/13/09,4,24,38,40,47,48,25
05/09/09,2,6,35,39,46,47,13
05/06/09,3,29,32,45,46,50,36
05/02/09,1,8,19,28,46,48,32
04/29/09,1,2,10,28,35,36,24
04/25/09,2,7,18,29,31,49,19
04/22/09,9,11,20,23,39,53,50
04/18/09,1,18,34,44,50,51,13
04/15/09,12,25,29,30,37,53,5
04/11/09,8,14,15,31,50,56,48
04/08/09,5,6,21,35,38,51,58
04/04/09,10,14,20,33,46,55,52
04/01/09,5,7,12,20,37,53,46
03/28/09,11,47,52,56,57,59,3
03/25/09,9,12,35,36,47,55,56
03/21/09,2,5,8,29,33,50,56
03/18/09,9,19,21,22,28,32,26
03/14/09,4,18,36,42,43,47,11
03/11/09,2,8,12,27,30,37,56
03/07/09,14,25,28,36,49,59,54
03/04/09,3,18,25,33,39,46,47
02/28/09,1,29,36,42,55,56,12
02/25/09,1,2,22,23,30,32,8
02/21/09,4,11,35,52,56,57,30
02/18/09,4,38,39,45,46,47,3
02/14/09,3,34,37,38,46,59,25
02/11/09,10,11,16,24,42,54,28
02/07/09,1,23,31,35,44,50,51
02/04/09,12,16,24,40,44,48,54
01/31/09,23,26,29,31,40,58,44
01/28/09,1,10,18,31,34,42,46
01/24/09,12,20,26,31,57,59,25
01/21/09,17,22,23,28,41,53,7
01/17/09,5,12,16,45,48,54,53
01/14/09,10,13,16,19,33,57,55
01/10/09,16,17,43,47,48,51,20
01/07/09,12,17,38,48,55,57,58
01/03/09,28,35,39,46,52,57,2
12/31/08,2,7,13,26,32,47,45
12/27/08,11,26,31,36,53,58,37
12/24/08,8,15,28,37,40,47,1
12/20/08,7,9,11,24,41,57,37
12/17/08,11,12,19,32,34,59,25
12/13/08,8,16,27,35,37,41,14
12/10/08,16,20,25,36,46,54,5
12/06/08,25,28,29,35,51,55,10
12/03/08,31,36,38,41,44,48,13
11/29/08,16,19,22,47,48,56,58
11/26/08,7,11,19,21,23,37,32
11/22/08,7,9,12,42,43,59,1
11/19/08,6,7,32,41,42,52,57
11/15/08,1,8,27,42,44,49,17
11/12/08,1,13,14,29,32,38,25
11/08/08,15,28,31,33,44,58,32
11/05/08,15,33,47,53,55,58,42
11/01/08,12,24,26,44,47,52,48
10/29/08,1,13,14,27,31,51,56
10/25/08,13,15,16,20,21,34,40
10/22/08,3,14,28,32,44,50,12
10/18/08,5,22,27,41,53,56,46
10/15/08,10,11,25,43,51,55,18
10/11/08,8,10,16,19,38,54,46
10/08/08,18,30,31,34,49,54,19
10/04/08,15,23,32,41,46,51,29
10/01/08,17,31,45,48,49,55,1
09/27/08,2,8,13,43,45,53,51
09/24/08,1,19,21,49,50,58,41
09/20/08,12,13,17,26,35,43,37
09/17/08,14,15,23,37,40,57,54
09/13/08,7,14,26,27,39,41,53
09/10/08,7,13,16,40,41,47,49
09/06/08,3,24,35,42,44,50,58
09/03/08,14,32,40,41,54,57,34
08/30/08,18,20,22,28,40,56,21
08/27/08,8,21,32,34,37,44,18
08/23/08,9,27,30,34,50,53,45
08/20/08,14,20,30,38,40,59,31
08/16/08,15,20,24,25,42,43,6
08/13/08,8,13,34,44,53,58,10
08/09/08,2,8,17,18,40,47,23
08/06/08,11,16,35,36,54,56,2
08/02/08,22,26,31,36,39,50,28
07/30/08,5,14,26,27,39,42,15
07/26/08,7,11,20,21,34,47,52
07/23/08,1,14,25,32,47,50,11
07/19/08,2,25,32,53,55,57,20
07/16/08,10,19,24,38,39,55,15
07/12/08,16,17,21,30,43,44,39
07/09/08,4,8,19,34,47,54,1
07/05/08,3,12,22,38,48,50,59
07/02/08,3,18,23,33,34,57,17
06/28/08,3,8,21,23,40,57,10
06/25/08,8,22,32,41,53,57,23
06/21/08,7,24,36,52,54,55,12
06/18/08,7,11,23,24,27,49,47
06/14/08,9,14,26,27,51,55,28
06/11/08,5,8,15,18,24,45,31
06/07/08,5,11,17,24,25,39,58
06/04/08,1,4,11,24,42,56,9
05/31/08,6,24,30,50,51,57,53
05/28/08,17,25,32,35,40,53,49
05/24/08,8,24,33,35,44,53,10
05/21/08,1,7,13,30,34,46,21
05/17/08,4,9,25,40,52,57,54
05/14/08,1,9,21,37,45,53,20
05/10/08,1,3,34,44,47,49,14
05/07/08,16,25,32,45,46,58,7
05/03/08,19,28,30,34,51,52,54
04/30/08,3,14,16,45,53,57,12
04/26/08,10,15,17,37,41,53,14
04/23/08,17,24,25,26,42,54,27
04/19/08,2,6,16,17,25,59,13
04/16/08,3,20,26,44,55,57,35
04/12/08,2,11,12,16,32,49,3
04/09/08,25,26,33,45,47,48,18
04/05/08,4,11,26,31,37,49,33
04/02/08,1,8,10,31,52,57,3
03/29/08,10,16,41,50,51,55,59
03/26/08,7,8,10,12,15,37,14
03/22/08,25,30,33,41,42,54,9
03/19/08,3,8,39,46,48,57,9
03/15/08,1,17,19,22,24,29,13
03/12/08,15,21,29,37,41,44,51
03/08/08,4,21,32,39,44,47,7
03/05/08,12,14,40,41,44,57,35
03/01/08,9,13,27,28,34,46,57
02/27/08,11,12,15,27,46,50,4
02/23/08,3,9,10,16,27,58,26
02/20/08,8,9,17,48,54,55,19
02/16/08,1,7,16,25,47,49,18
02/13/08,1,18,29,30,51,53,5
02/09/08,14,33,41,43,44,47,36
02/06/08,1,2,14,25,33,36,28
02/02/08,2,9,16,18,49,54,10
01/30/08,3,7,13,24,33,47,49
01/26/08,5,13,24,30,45,53,56
01/23/08,6,11,26,34,39,52,15
01/19/08,2,4,6,31,32,34,42
01/16/08,28,37,38,40,50,56,48
01/12/08,25,27,34,48,55,58,56
01/09/08,18,32,50,51,53,58,48
01/05/08,12,18,28,40,45,57,9
01/02/08,7,20,25,28,32,37,31
12/29/07,8,9,24,39,40,47,14
12/26/07,7,12,41,51,53,54,30
12/22/07,17,33,41,50,53,55,14
12/19/07,20,22,31,32,43,45,57
12/15/07,8,9,13,21,24,54,27
12/12/07,1,6,21,28,29,42,18
12/08/07,1,23,31,33,44,53,38
12/05/07,6,29,33,44,51,56,43
12/01/07,19,33,45,49,52,57,20
11/28/07,7,13,15,26,33,57,45
11/24/07,1,6,20,48,53,59,57
11/21/07,22,31,34,40,45,52,43
11/17/07,5,6,17,33,37,46,55
11/14/07,21,23,28,38,42,47,44
11/10/07,6,15,34,35,47,58,45
11/07/07,2,13,19,20,36,46,53
11/03/07,5,12,22,23,25,57,35
10/31/07,11,13,19,31,36,54,4
10/27/07,10,15,39,45,50,59,36
10/24/07,15,20,33,45,57,58,4
10/20/07,8,9,21,39,40,48,33
10/17/07,17,28,31,39,52,53,46
10/13/07,1,4,29,30,40,59,52
10/10/07,20,23,26,29,50,56,39
10/06/07,11,21,26,28,43,49,34
10/03/07,21,26,36,39,51,54,49
09/29/07,5,9,18,26,35,56,27
09/26/07,4,5,17,32,50,58,14
09/22/07,2,5,15,34,38,57,32
09/19/07,3,8,23,35,37,40,57
09/15/07,8,16,17,30,41,48,46
09/12/07,6,7,13,35,42,43,57
09/08/07,6,33,39,40,42,44,32
09/05/07,3,19,32,37,42,45,17
09/01/07,12,16,21,39,43,51,58
08/29/07,2,8,23,35,41,54,51
08/25/07,2,4,24,31,36,50,51
08/22/07,9,16,41,45,49,53,13
08/18/07,4,9,22,26,39,50,51
08/15/07,11,14,28,31,47,57,10
08/11/07,7,10,20,30,36,57,47
08/08/07,15,37,43,55,56,59,57
08/04/07,23,27,35,36,38,45,30
08/01/07,16,27,32,34,36,57,52
07/28/07,4,25,38,40,43,48,45
07/25/07,2,17,19,42,44,47,58
07/21/07,6,19,20,21,25,43,42
07/18/07,14,22,28,30,31,38,21
07/14/07,9,14,18,21,41,58,48
07/11/07,15,16,33,34,40,50,12
07/07/07,8,36,38,49,50,59,9
07/04/07,6,29,35,39,48,53,1
06/30/07,12,17,18,38,47,59,1
06/27/07,2,5,27,30,38,48,6
06/23/07,24,31,39,42,49,52,11
06/20/07,12,16,27,28,34,39,45
06/16/07,18,25,31,36,46,56,3
06/13/07,23,24,29,35,37,46,32
06/09/07,6,12,14,41,46,59,32
06/06/07,1,5,7,19,21,55,42
06/02/07,5,15,19,51,53,54,56
05/30/07,14,23,36,38,45,57,17
05/26/07,19,21,29,35,47,57,51
05/23/07,4,12,13,22,31,50,9
05/19/07,2,10,42,45,50,51,39
05/16/07,3,10,14,22,40,52,37
05/12/07,5,18,22,49,57,59,17
05/09/07,2,13,24,32,38,54,39
05/05/07,3,18,19,25,53,57,30
05/02/07,2,3,19,44,47,57,36
04/28/07,17,20,22,31,42,47,36
04/25/07,16,24,41,47,53,57,4
04/21/07,5,27,37,43,45,55,52
04/18/07,11,12,21,36,50,59,15
04/14/07,4,5,10,14,16,33,30
04/11/07,3,6,26,31,33,51,45
04/07/07,29,30,43,49,55,56,34
